Country,Localite,Category,Value,Date,Sources,Link
Liberia,Grand Kru,Deaths,22,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,Lofa County,Deaths,365,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,Margibi County,Deaths,520,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,Maryland County,Deaths,14,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,Montserrado County,Deaths,"1,493",11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,Nimba County,Deaths,48,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,River Gee County,Deaths,8,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,RiverCess County,Deaths,14,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,Sinoe County,Deaths,10,11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Liberia,National,Deaths,"2,766",11/4/14,Gvt,http://www.mohsw.gov.lr/documents/SITRep%20173%20Nov%204th%202014.pdf
Guinea,National,New cases,13,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Conakry,New cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Gueckedou,New cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Macenta,New cases,6,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dabola,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kissidougou,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dinguiraye,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Telimele,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boffa,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kouroussa,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Siguiri,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Pita,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Nzerekore,New cases,4,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Yomou,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dubreka,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Forécariah,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kerouane,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Coyah,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dalaba,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Beyla,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kindia,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Lola,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boke,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Mamou,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Faranah,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kankan,New cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,National,Suspected cases,46,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Conakry,Suspected cases,14,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Gueckedou,Suspected cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Macenta,Suspected cases,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dabola,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kissidougou,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dinguiraye,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Telimele,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boffa,Suspected cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kouroussa,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Siguiri,Suspected cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Pita,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Nzerekore,Suspected cases,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Yomou,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dubreka,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Forécariah,Suspected cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kerouane,Suspected cases,3,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Coyah,Suspected cases,3,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dalaba,Suspected cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Beyla,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kindia,Suspected cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Lola,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boke,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Mamou,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Faranah,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kankan,Suspected cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,National,Probable cases,204,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Conakry,Probable cases,12,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Gueckedou,Probable cases,112,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Macenta,Probable cases,19,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dabola,Probable cases,3,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kissidougou,Probable cases,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dinguiraye,Probable cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Telimele,Probable cases,3,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boffa,Probable cases,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kouroussa,Probable cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Siguiri,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Pita,Probable cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Nzerekore,Probable cases,38,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Yomou,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dubreka,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Forécariah,Probable cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kerouane,Probable cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Coyah,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dalaba,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Beyla,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kindia,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Lola,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boke,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Mamou,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Faranah,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kankan,Probable cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,National,Confirmed cases,"1,494",11/4/14,Gvt,Sitrep203 04Nov
Guinea,Conakry,Confirmed cases,230,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Gueckedou,Confirmed cases,257,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Macenta,Confirmed cases,581,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dabola,Confirmed cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kissidougou,Confirmed cases,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dinguiraye,Confirmed cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Telimele,Confirmed cases,23,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boffa,Confirmed cases,19,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kouroussa,Confirmed cases,3,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Siguiri,Confirmed cases,9,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Pita,Confirmed cases,7,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Nzerekore,Confirmed cases,111,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Yomou,Confirmed cases,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dubreka,Confirmed cases,22,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Forécariah,Confirmed cases,15,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kerouane,Confirmed cases,91,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Coyah,Confirmed cases,55,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dalaba,Confirmed cases,9,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Beyla,Confirmed cases,16,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kindia,Confirmed cases,9,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Lola,Confirmed cases,15,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boke,Confirmed cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Mamou,Confirmed cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Faranah,Confirmed cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kankan,Confirmed cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,National,Cases,"1,744",11/4/14,Gvt,Sitrep203 04Nov
Guinea,Conakry,Cases,256,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Gueckedou,Cases,370,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Macenta,Cases,611,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dabola,Cases,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kissidougou,Cases,10,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dinguiraye,Cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Telimele,Cases,26,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boffa,Cases,26,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kouroussa,Cases,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Siguiri,Cases,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Pita,Cases,8,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Nzerekore,Cases,154,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Yomou,Cases,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dubreka,Cases,22,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Forécariah,Cases,18,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kerouane,Cases,95,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Coyah,Cases,58,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dalaba,Cases,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Beyla,Cases,16,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kindia,Cases,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Lola,Cases,15,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boke,Cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Mamou,Cases,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Faranah,Cases,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kankan,Cases,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,National,Deaths,"1,060",11/4/14,Gvt,Sitrep203 04Nov
Guinea,Conakry,Deaths,102,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Gueckedou,Deaths,306,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Macenta,Deaths,371,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dabola,Deaths,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kissidougou,Deaths,9,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dinguiraye,Deaths,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Telimele,Deaths,10,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boffa,Deaths,16,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kouroussa,Deaths,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Siguiri,Deaths,5,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Pita,Deaths,4,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Nzerekore,Deaths,103,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Yomou,Deaths,6,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dubreka,Deaths,8,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Forécariah,Deaths,13,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kerouane,Deaths,42,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Coyah,Deaths,25,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Dalaba,Deaths,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Beyla,Deaths,13,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kindia,Deaths,2,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Lola,Deaths,11,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Boke,Deaths,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Mamou,Deaths,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Faranah,Deaths,1,11/4/14,Gvt,Sitrep203 04Nov
Guinea,Kankan,Deaths,0,11/4/14,Gvt,Sitrep203 04Nov
Guinea,National,New cases,31,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Conakry,New cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Gueckedou,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Macenta,New cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dabola,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kissidougou,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dinguiraye,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Telimele,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boffa,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kouroussa,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Siguiri,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Pita,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Nzerekore,New cases,3,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Yomou,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dubreka,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Forécariah,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kerouane,New cases,17,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Coyah,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dalaba,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Beyla,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kindia,New cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Lola,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boke,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Mamou,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Faranah,New cases,3,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kankan,New cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,National,Suspected cases,57,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Conakry,Suspected cases,15,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Gueckedou,Suspected cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Macenta,Suspected cases,12,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dabola,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kissidougou,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dinguiraye,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Telimele,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boffa,Suspected cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kouroussa,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Siguiri,Suspected cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Pita,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Nzerekore,Suspected cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Yomou,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dubreka,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Forécariah,Suspected cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kerouane,Suspected cases,9,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Coyah,Suspected cases,4,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dalaba,Suspected cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Beyla,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kindia,Suspected cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Lola,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boke,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Mamou,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Faranah,Suspected cases,3,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kankan,Suspected cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,National,Probable cases,204,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Conakry,Probable cases,12,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Gueckedou,Probable cases,112,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Macenta,Probable cases,19,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dabola,Probable cases,3,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kissidougou,Probable cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dinguiraye,Probable cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Telimele,Probable cases,3,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boffa,Probable cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kouroussa,Probable cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Siguiri,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Pita,Probable cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Nzerekore,Probable cases,38,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Yomou,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dubreka,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Forécariah,Probable cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kerouane,Probable cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Coyah,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dalaba,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Beyla,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kindia,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Lola,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boke,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Mamou,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Faranah,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kankan,Probable cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,National,Confirmed cases,"1,516",11/5/14,Gvt,Sitrep204 05Nov
Guinea,Conakry,Confirmed cases,232,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Gueckedou,Confirmed cases,257,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Macenta,Confirmed cases,585,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dabola,Confirmed cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kissidougou,Confirmed cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dinguiraye,Confirmed cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Telimele,Confirmed cases,23,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boffa,Confirmed cases,19,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kouroussa,Confirmed cases,3,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Siguiri,Confirmed cases,9,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Pita,Confirmed cases,7,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Nzerekore,Confirmed cases,113,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Yomou,Confirmed cases,11,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dubreka,Confirmed cases,22,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Forécariah,Confirmed cases,16,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kerouane,Confirmed cases,103,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Coyah,Confirmed cases,55,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dalaba,Confirmed cases,9,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Beyla,Confirmed cases,16,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kindia,Confirmed cases,10,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Lola,Confirmed cases,15,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boke,Confirmed cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Mamou,Confirmed cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Faranah,Confirmed cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kankan,Confirmed cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,National,Cases,"1,777",11/5/14,Gvt,Sitrep204 05Nov
Guinea,Conakry,Cases,259,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Gueckedou,Cases,370,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Macenta,Cases,616,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dabola,Cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kissidougou,Cases,10,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dinguiraye,Cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Telimele,Cases,26,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boffa,Cases,26,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kouroussa,Cases,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Siguiri,Cases,11,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Pita,Cases,8,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Nzerekore,Cases,156,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Yomou,Cases,11,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dubreka,Cases,22,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Forécariah,Cases,19,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kerouane,Cases,113,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Coyah,Cases,59,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dalaba,Cases,11,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Beyla,Cases,16,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kindia,Cases,11,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Lola,Cases,15,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boke,Cases,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Mamou,Cases,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Faranah,Cases,4,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kankan,Cases,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,National,Deaths,"1,068",11/5/14,Gvt,Sitrep204 05Nov
Guinea,Conakry,Deaths,103,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Gueckedou,Deaths,306,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Macenta,Deaths,374,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dabola,Deaths,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kissidougou,Deaths,9,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dinguiraye,Deaths,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Telimele,Deaths,10,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boffa,Deaths,16,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kouroussa,Deaths,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Siguiri,Deaths,5,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Pita,Deaths,4,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Nzerekore,Deaths,105,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Yomou,Deaths,6,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dubreka,Deaths,8,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Forécariah,Deaths,13,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kerouane,Deaths,43,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Coyah,Deaths,26,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Dalaba,Deaths,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Beyla,Deaths,13,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kindia,Deaths,2,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Lola,Deaths,11,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Boke,Deaths,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Mamou,Deaths,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Faranah,Deaths,1,11/5/14,Gvt,Sitrep204 05Nov
Guinea,Kankan,Deaths,0,11/5/14,Gvt,Sitrep204 05Nov
Guinea,National,New cases,51,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Conakry,New cases,6,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Gueckedou,New cases,0,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Macenta,New cases,8,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Dabola,New cases,0,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Kissidougou,New cases,1,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Dinguiraye,New cases,0,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Telimele,New cases,0,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Boffa,New cases,0,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Kouroussa,New cases,0,11/6/14,Gvt,Sitrep205 06Nov
Guinea,Siguiri,New cases,5,11/6/14,Gvt,Sitrep205 06Nov
